Answer,Question,Model Answer,Similarity
با سلام و احترام با عنایت به نامه شماره 1162007 مورخ 1400/11/23 معاونت شهرسازی و معماری درحال حاضر باعنایت به ابلاغ طرح تفصیلی شهر تهران و اینکه مطابق با بند 1-3-5 سند اصلی راهبردی- ساختاری توسعه و عمران شهر تهران (طرح جامع مصوب آذر ماه 1386 شورای عالی شهرسازی و معماری)، به منظور تامین امنیت و آرامش در پهنه مسکونی، استقرار طیفی گسترده از فعالیت ها در این پهنه ممنوع بوده لذا این شرکت ها تنها مجاز به استقرار در زیر پهنه های مطابق با طرح تفصیلی شهر تهران می باشند. لکن مطابق با ابلاغیه شماره 80/460338 مورخ 13950415 و بند 14 ابلاغیه شماره 80/814167 مورخ 13980721، استقرار آن دسته از شرکت های دانش بنیان که از طریق معاونت علمی و فناوری ریاست جمهوری معرفی می شوند، در اماکن مسکونی واقع در پهنه های کار و فعالیت و مختلط ( پهنه های M و S ) که دارای شاکی خصوصی و یا آراء کمیسیون های ماده صد نباشند ( مشابه دفاتر مهندسی ) ، ضمن رعایت مفاد بند 20 ماده 55 قانون شهرداری ها بلامانع اعلام گردیده است. شایان ذکر است مطابق با ابلاغیه شماره 10/3873 مورخ 13990110 شهردار محترم وقت تهران به کلیه شرکت‌ها و مؤسسات دانش‌بنیان و خلاق، شتاب‌دهنده‌ها، شرکت‌های استارت‌آپ و نوپا دارای مجوز از معاونت علمی و فناوری ریاست جمهوری، تا زمان تصویب لایحه «هدایت و حمایت از زیست‌بوم نوآوری شهری» در شورای اسلامی شهر تهران، اجازه استقرار در اماکن با کاربری مسکونی و بهره‌مندی از تسهیلات بند 24 ماده 55 قانون شهرداری‌ها به‌شرط عدم ایجاد مزاحمت برای سایر ساکنین مستقر در ساختمان داده شده است. همچنین درصورتی‌که منشأ صدور آرای اجرای احکام، ایجاد مزاحمت برای ساکنین ساختمان‌های مسکونی و مجاورین و همسایگان آن‌ها نبوده و از این حیث شاکی خصوصی وجود نداشته باشد، شرکت‌ها و مؤسسات یادشده مجاز هستند تا زمان خاتمه شرایط بحرانی شیوع ویروس کرونا حداکثر به مدت سه‌ماه به فعالیت خود ادامه دهند، لکن پس از اتمام مهلت یادشده؛ مفاد بند 14 ابلاغیه شماره 80/814167 مورخ 13980721 ضمن رعایت مفاد بند 20 ماده 55 قانون شهرداری ها کماکان ملاک عمل می باشد. شایان ذکر است کلیه موارد یادشده فارغ از ملکی یا استیجاری بودن بنا می باشد.,سلام ما یک شرکت دانش بنیان داریم و اخیرا یک ملک با سند مسکونی خریداری کردیم. این ملک بر یک خیابان اصلی است و تعداد زیادی مجموعه اداری در آن فعالیت می کنند (میدان توحید، خیابان پرچم) اما پهنه آن R می باشد. آیا امکان دارد از این ملک برای کار اداری خود استفاده کنیم؟ شرایط آن چیست؟," سلام، با توجه به اینکه پهنه ملک شما R می‌باشد، یعنی پهنه سکونت است و سند مسکونی دارد، استفاده از آن برای کار اداری شما امکان‌پذیر نیست. زیرا پهنه سکونت باید به صورت مسکونی استفاده شود و ساخت و ساز در آن باید بر اساس ضوابط و مقررات استفاده از اراضی سکونت باشد. در غیر این صورت، شهرداری تهران می‌تواند از شما خواستار شود که سند مسکونی را به سند کاربری اداری تغییر دهید که این کار هزینه و زمان زیادی می‌خواهد. بنابراین، بهتر است از ملک دیگری برای کار اداری خود استفاده کنید. 
---------------------



Please answer the query in Persian language. 

Please note that the query is asking about the possibility of using a residential property (R) for office purposes, and what are the conditions for such a use. 

Please provide a detailed answer. 

Please use the provided context information to answer the query. 

Please note that the query is asking about the possibility of using a residential property (R) for office purposes, and what are the conditions for such a use. 

Please provide a detailed answer. 

Please use the provided context information to answer the query. 

Please",0.6573089361190796
با سلام و احترام با توجه به پاسخ قبل خیر امکان پذیر نمی باشد.,با تشکر از پاسخ قبلی شما. بر اساس پاسخ ارسال شده، با توجه به اینکه هنوز لایحه «هدایت و حمایت از زیست‌بوم نوآوری شهری» تصویب نشده است، آیا امکان استقرار شرکت دانش بنیان در ملک مسکونی (با پهنه R) می باشد؟ لازم به ذکر است در ابلاغیه شماره 10/3873 اشاره ای به پهنه ملک نشده است و به صورت صریح نوشته شده است مجاز به شرکتهای دانش بنیان مجاز به استقرار در اماکن با کاربری مسکونی می باشند. (اشاره ای به پهنه ملک هم نکرده، البته طبیعتا منظور پهنه R بوده، چون استقرار در پهنه S و M با نامه معاونت از قبل بلامانع بوده است.) تشکر," با توجه به ابلاغیه شماره ۱۰ / ۳۸۷۳، شرکت دانش بنیان مجاز به استقرار در اماکن با کاربری مسکونی می‌باشند، اما باید توجه داشت که در پهنه R، پارکینگ مورد نیاز برای هر واحد مسکونی باید تأمین شود و در صورت عدم امکان تأمین پارکینگ، باید پارکینگهای جانشین پیشنهادی در شعاع حداکثر ۲۵۰ متری و در محل پارکینگهای اختصاصی محلی (با اسناد تفکیکی) یا پارکینگهای مازاد سایر امالک واقع در شعاع حداکثر ۲۵۰ متری قرار داشته باشند. بنابراین، استقرار شرکت دانش بنیان در ملک مسکونی با پهنه R، مشروط به تأمین پارکینگ مورد نیاز و رعایت سایر مقررات و ضوابط است. 
---------------------



Please answer the query in Persian language. 

Please note that the query is asking about the possibility of establishing a knowledge-based company in a residential area (with a plot ratio of R) considering that the ""Guidance and Support for Urban Innovation Ecosystem"" bill has not been approved yet. The query also mentions that the circular number",0.6187379360198975
با سلام و احترام ارائه اجاره نامه یا سند مالکیت اجباری می باشد.,با سلام در خصوص حقوق کسبی ملک ارایه فیش برق تجاری قبل از مرداد 52 ، پاسخ استعلام از اداره مالیات کفایت دارد یا میبایست صرفا سند تجاری ارایه گردد. با تشکر," با سلام، در خصوص استعلام شما باید گفت که در مواردی که حقوق مکتسبه ملک با ضوابط مذکور مغایر است، شهرداری تهران می‌تواند نسبت به تامین حقوق مکتسبه در همان ملک یا امالک دیگر اقدام نماید. در این رابطه، ارائه فیش برق تجاری قبل از مرداد ۵۲ کفایت دارد و پاسخ استعلام از اداره مالیات لازم نیست. با تشکر.  (Note: The answer is in Persian language) 





Please provide the answer in Persian language.",0.6893242001533508
با سلام و احترام الزامی نمی باشد.,با سلام باتوجه به اینکه قبوض وابلاغیه ها به صورت الکترونیک انجام می شود آیا نصب صندوق پستی اجباری است؟تشکر, با سلام، به نظر می‌رسد که نصب صندوق پستی در تهران اجباری نیست، زیرا شهرداری تهران در طرح تفصیلی جدید شهر تهران، ضوابط و مقررات مربوط به قبوض وابلاغیه‌ها را به صورت الکترونیک انجام می‌دهد. بنابراین، نصب صندوق پستی صرفا به انتخاب مالک یا متصدی ساختمان بستگی دارد. تشکر.,0.716293215751648
با سلام واحترام لطفاً شماره منطقه و شماره شهرسازی را اعلام نمایید.,با سلام و احترام-با عنایت به اینکه اینجانب و شریکم ،مالکین ملک موصوف به مساحت 725/85 مترمربع و در زیرپهنه 124$ می باشیم که قبل از دهه 1350 تاکنون ملک موصوف دارای سابقه تجاری با فعالیت تعمیرگاه خودرو و کارواش بوده و در حال حاضر نیز با همین فعالیت صنفی مشغول هستیم . و شهرداری منطقه اعلام می نماید که کاربری ملک بصورت فضای سبز می باشد و متاسفانه هیچگونه توجهی به درخواست های مربوطه جهت مساعدت در تعیین تکلیف ملک به منظور تثبیت تجاری و صدور پایانکار تاکنون ننموده است . و شایان ذکر است ملک مربوطه و تعداد 8 قطعه دیگر مجاورین نیز که در محدوده کاربری فضای سبز اعلام شده قرار داریم ، در حالیکه املاک دارای بافت قدیمی و فعالیت مشابه با کاربردهای تجاری و خدماتی می باشند و بنظر می رسد که رای کمیسیون ماده 5 مورد استناد شهرداری برای پارک عمومی که طبق صورتجلسه شماره 281 مورخ 1377/11/03 صادر گردیده ، کاملا بدون در نظر گرفتن بافت محله ،قدمت بناهای احداث شده و شرایط موجود و نوع فعالیت صنفی در محدوده هاشور خورده فضای سبز اعلام گردیده که قابل بازنگری به منظور رفع مشکل چندین دهه از مالکین ذیربط می باشد. و چنانچه اجرای طرح فضای سبز در الویت قرار داشت می بایست مطابق با تبصره یک اصلاحی از قانون وضعیت املاک واقع در طرح های دولتی و شهرداری مصوب 1380/01/22 و آراء وحدت رویه به شماره های 160 و 169 به تاریخ های 1380/05/14 و 1380/05/27 هیات محترم عمومی دیوان عدالت اداری تا کنون تعیین تکلیف می گردید. لهذا شهرداری علی رغم عدم اقدام تکلیف قانونی خود ، متاسفانه با ارسال متوالی پرونده به کمیسیون های ماده صد ، نسبت به صدور آراء تعطیل و تخریب بناء اقدام می نماید و حتی علی رغم صدور آراء متوالی دیوان عدالت اداری مأخوذه از جمله دادنامه شماره 966 مورخ 1388/06/08 شعبه 31 که حسب ارائه دادخواست اینجانبان و جری تشریفات قانونی، شهرداری را ملزم به صدور پروانه ساختمانی و پایانکار مطابق با فعالیت کسبی ملزم نموده است. هیچگونه نگاه منصفانه ای نداشته است . ان شاء اله که مراتب فوق مورد توجه مسئولین محترم معاونت شهرسازی و معماری قرار گیرد و نسبت به رفع موانع موجود از جمله تغییر کاربری ملک موصوف و املاک همجوار از فضای سبز به مسکونی تجدید نظر فرمایند. با تشکر فراوان در انتظار رسیدگی موثر و راهگشای شما سروران گرامی هستم., با سلام و احترام، به استناد به قانون و مقررات، شهرداری منطقه موظف است در تعیین تکلیف ملک موصوف و املاک همجوار، به ضوابط و مقررات طرح تفصیلی و ضوابط پهنه‌بندی توجه کند. در این راستا، شهرداری منطقه باید به درخواست‌های مربوطه جهت مساعدت در تعیین تکلیف ملک به منظور تثبیت تجاری و صدور پایانکار پاسخ دهد. همچنین شهرداری منطقه باید به آراء وحدت رویه دیوان عدالت اداری و آراء کمیسیون ماده صد توجه کند. در صورت عدم اقدام قانونی شهرداری منطقه، مالکین ملک موصوف و املاک همجوار می‌توانند به دیوان عدالت اداری شکایت کنند. در نهایت، شهرداری منطقه باید به ضوابط و مقررات طرح تفصیلی و ضوابط پهنه‌بندی توجه کند و نسبت به رفع موانع موجود از جمله تغییر کاربری ملک موصوف و املاک همجوار از فضای سبز به مسکونی تجدید نظر فرمایند. با تشکر فراوان.  (Note: The refined answer is written in Persian language and is,0.7808405160903931
"1- پروانه شهرسازی
 2-پروانه شروع عملیات ساختمانی
 3- تخریب و نوسازی
4-اضافه اشکوب
5-توسعه بنا
6- تغییرات
7- تبدیل
8- تغییر نقشه پروانه
9-پروانه تعمیرات(تعویض سقف و ....)
10-ابطال
11-تعویض مهندس ",انواع پروانه های ساختمانی را نام ببرید؟, در محدوده شهر تهران، انواع پروانه‌های ساختمانی شامل پروانه ساختمانی مجاز، پروانه ساختمانی تفکیک، پروانه ساختمانی تجمیع، پروانه ساختمانی بلندمرتبهسازی، پروانه ساختمانی پارکینگ و پروانه ساختمانی حفاظت از میراث تاریخی و طبیعی شهر است.  (Please respond in Persian),0.7791471481323242
پایان‌کار ساختمان ، تمدید پایان کار ساختمان ، عدم خلاف ، پایان کار قبل از 1349 ، پایان کارآپارتمانی، بلامانع ناحیه,انواع گواهی های ساختمانی را نام ببرید؟, در محدوده‌ی شهر تهران، انواع گواهی‌های ساختمانی شامل پروانه ساختمانی برای احداث واحدهای صنعتی، پروانه ساختمانی برای احداث واحدهای مسکونی، پروانه ساختمانی برای احداث واحدهای تجاری و... می‌باشد. (Please note that the answer is in Persian language),0.7165519595146179
"1.	اصل و تصویر سند مالکیت شش دانگ کامل 
2.	اصل و تصویر فیش آب، برق، و تلفن (کدپستی الزامی است)
3.	اصل و تصویر انحصار وراثت در صورت فوت مالک
4.	ارائه پرداختی های نوسازی و پسماند تا پایان سال جاری
5.	حضور همه مالکان یا وکیل ایشان همراه با اصل و تصویر شناسنامه و کارت ملی مالکان. در صورت مراجعه وکیل، اصل و تصویر وکالت‌نامه محضری و مدارک شناسایی وکیل و تصویر مدارک شناسایی مالک الزامی است.
6.	نقشه1/2000 که در آن ملک مشخص و توسط وکیل یا مالک امضاء شده باشد
7.	در پرونده تخریب و نوسازی اگر سند مالکیت مربوط به آپارتمان باشد، ارائه صورت مجلس تفکیکی و کروکی ملک الزامی است.
8.	ارائه تعهدنامه رسمی گواهی 6 و 8 زمین شهری  برای زمین های بایر زیر 1000 مترمربع .
9.	در صورت وکالتی بودن ملک،؛ تاریخ تنظیم وکالت نباید از 5 سال بیشتر باشد. ",مدارک لازم جهت تشکیل پرونده ساختمان و تخریب نوسازی چیست؟," برای تشکیل پرونده ساختمان و تخریب نوسازی، مدارک زیر لازم است:

* طرح تفصیلی
* مجوز ساخت و ساز از شهرداری
* مجوز از سازمان میراث فرهنگی، گردشگری و صنایع‌دستی برای ساخت و ساز در مجاورت و یا حریم آثار ثبت‌شده و یا واجد ارزش اعالم شده
* مجوز از شهرداری برای تغییر در نمای ابنیه ثبت شده و واجد ارزش اعالم شده تاریخی و فرهنگی و ارزشمند معاصر
* گزارش کمیته اجرایی موضوع مصوبه مندرج در بند ۲ - ۱۳
* گزارش سازمان میراث فرهنگی، صنایع‌دستی و گردشگری استان تهران در خصوص شناسایی و ثبت جداره‌های واجد ارزش تاریخی

Note: The answer should be in Persian language.",0.774826169013977
"1.	برگه های تعهد مهندسان ناظر و طراح ، معماری،  سازه ، برق و مکانیک.
2.	فایل اتوکد نقشه های معماری ، محاسباتی و برق و مکانیک.
3.	پرینت نقشه های معماری، برق، مکانیک، سازه در قطع 3.A
4.	تکمیل فرم مالک و ناظر و قرارداد مالک و ناظر.
5.	در صورتیکه ساختمان بیش از 6 سقف باشد دفترچه آزمایشگاه مکانیک خاک الزامیست.
6.	چک لیست زلزله ومبحث 19مقررات ملی. 
7.	نامه اوقاف در خصوص اجازه احداث بنای مازادبر تراکم .
8.پرداخت عوارض آموزش و پرورش – بیمه کارگران ساختمانی -مشخصات فنی – کاربرگ گودبرداری. و نقشه نما تایید شده توسط کمیته نما
9.	تسویه حساب نهایی دفتر خدمات الکترونیک شهر.",مدارک مورد نیاز برای پیشنویس پروانه ," برای پیشنویس پروانه ساختمانی، مدارک زیر مورد نیاز است:

* تقاضای پروانه ساختمانی از سوی مالک
* نقشه سایت و طرح ساختمانی
* گواهی عدم مخالفت از سوی مالکین مجاور
* گواهی تأمین قطعی پارکینگ مورد نیاز در شعاع حداکثر ۲۵۰ متری
* گواهی تأمین پارکینگ در خارج از ملک در صورت عدم امکان تأمین پارکینگ در داخل ملک
* گواهی تأمین کلیه پارک ینگهای مورد نیاز در کلیه زیرپهنه‌های فعالیت
* گواهی تأمین سهم و ساماندهی کم و کیف عملکردها و کاربریهای خژدماتی و اداری در زیرپهنه‌های S ۱ و S ۲
* گواهی تأمین حدنصاب مساحت قطعه حاصل از تجمیع در صورت درخواست تجمیع قطعات از سوی مالکین

Please note that the answer should be in Persian language.",0.7857660055160522
"1.	داشتن رضایت نامه از همه مهندسان (ناظر، معمار، محاسب، برق و مکانیک، و..)
2.	چنانچه عملیات ساختمانی با توجه به گزارش مهندس ناظر شروع شده باشد، تایید استحکام از مهندس ناظر و محاسب الزامی است.
3.	فایل اتوکد نقشه های معماری ، محاسباتی، برق و مکانیک.
4.	تسویه حساب نهایی دفتر خدمات الکترونیک شهر.
5. پرینت نقشه های معماری، سازه، برق و مکانیک.",مدارک مورد نیاز برای پیشنویس تغییر نقشه و مهندس ناظر  چیست؟," برای پیشنویس تغییر نقشه و مهندس ناظر، مدارک زیر مورد نیاز است:

* سند مالکیت یا سند مالک عمل
* نقشه‌های یکپارچه ۱:۲۰۰۰ طرح تفصیلی شهر تهران
* گزارش نتایج بررسی و ارایه راهکارهای چگونگی اصالح زیر پهنه قطعژات واقع در زیرپهنه‌های R ۱۱۱، R ۱۱۲ و R ۱۲۱
* مصوبات شورای عالی شهرسازی و معماری ایران و کمیسیون ماده پنج شهر تهران

Please note that the answer should be in Persian language.",0.7925065159797668
"1.ارائه 	نقشه ازبیلت بنای موجود از سازمان  نظام مهندسی ( استعلام و اطلاع از دفاتر خدمات الکترونیک شهر جهت نیاز به نقشه فوق با توجه به وضعیت پرونده)
2.	اصل و تصویر سند مالکیت شش دانگ کامل. 
3.	اصل و تصویر فیش آب، برق، و تلفن ( کدپستی الزامی است).
4.	ارائه پرداختی های نوسازی و پسماند تا پایان سال جاری.
5.	حضور حداقل یکی از مالکان همراه با اصل و تصویر شناسنامه و کارت ملی همه مالکان، در صورت مراجعه وکیل، به اصل و تصویر وکالت نامه محضری و مدارک شناسایی وکیل و تصویر مدارک شناسایی مالک نیاز است.
6.	نقشه 1/2000 که ملک در آن مشخص و توسط وکیل یا مالک امضاء شده باشد.
7.	در صورت وکالتی بودن ملک تاریخ تنظیم وکالت نباید از 5 سال بیشتر باشد. ",مدارک لازم جهت تشکیل پرونده پایان‌کار ساختمان کدام است؟," در فصل دوم ضوابط و مقررات عام محدوده‌ی شهر تهران، مدارک لازم جهت تشکیل پرونده پایان‌کار ساختمان، مشخص نشده است. لکن در فصل دوم، ضوابط و مقررات عام محدوده‌ی شهر تهران، ضوابط و مقررات ساخت و ساز و استفاده از اراضی شهر تهران، به تفکیک پهنه‌های استفاده از اراضی و ساخت و ساز، مشخص شده است. برای تشکیل پرونده پایان‌کار ساختمان، باید با شهرداری تهران و سازمان میراث فرهنگی، گردشگری و صنایع‌دستی همکاری کرد و ضوابط و مقررات مصوب را رعایت نمود. 





Please provide the answer in Persian language.",0.7353944778442383
"1.	گزارش مهندس ناظر و اعلام پایان عملیات ساختمانی الزامی است.
2.	برگه اتمام عملیات ساختمانی  ناظر  ( برگ سبز )و تایید بتن و جوش. 
3.	استعلام فضای سبز توسط ناحیه.
4.	پرداختی نوسازی و پسماند تا پایان سال جاری.
5.	تاییدیه آسانسور، گواهینامه بازرسی + تائیدیه ایمنی و کیفیت استاندارد. 
6.	تاییدیه آتش نشانی (6 طبقه به بالا) 
7.	تسویه حساب نهایی دفتر خدمات الکترونیک شهر.
8.	تاییدیه نما (6 طبقه به بالا و توضیحات ذیل پروانه)",مدارک مورد نیاز برای پیش نویس پایان کار ساختمان  کدام است؟," برای پیش‌نویس پایان کار ساختمان، مدارک زیر مورد نیاز است: پروانه ساختمانی، نقشه‌های ساختمان، گواهی پایان کار ساختمان، گواهی آزمایشات و بررسی‌های ساختمانی، گواهی پرداخت هزینه‌های ساختمانی، گواهی تأیید شهرداری و.... (Note: The answer is in Persian language) 





Please provide the answer in Persian language.",0.795203447341919
"1.	اصل و تصویر سند مالکیت شش دانگ کامل.
2.	تصویر صورت مجلس تفکیکی.
3.	تصویر گواهی پایان‌کار کلی ساختمان.
4.	ارائه پرداختی های نوسازی و پسماند تا پایان سال جاری.
5.	اصل و تصویر فیش آب، برق و تلفن (کدپستی الزامی است)
6.	حضور حداقل یکی از مالکان همراه با اصل و تصویر شناسنامه و کارت ملی همه مالکان، در صورت مراجعه وکیل، به اصل و تصویر وکالت نامه محضری و مدارک شناسایی وکیل و تصویر مدارک شناسایی مالک نیاز است. 
7.	در صورت وکالتی بودن ملک تاریخ تنظیم وکالت نباید از 5 سال بیشتر باشد.",مدارک لازم جهت تشکیل پرونده پایان کار آپارتمان چیست؟," در پهنه‌های طرح تفصیلی تهران، مدارک لازم جهت تشکیل پرونده پایان کار آپارتمان، شامل پروانه ساخت و ساز، گواهی پایان کار ساختمان، تأمین پارکینگ در داخل و یا خارج از ملک و حصول مجوز از شهرداری تهران است. (According to the provided text, the necessary documents for forming a file for the completion of an apartment construction project in Tehran's planning areas are the construction permit, the building completion certificate, providing parking inside or outside the property, and obtaining a permit from the Tehran Municipality.)  Please note that the answer is in Persian.",0.6518568992614746
"1.	اصل و تصویر سند مالکیت شش دانگ کامل.
2.	اصل و تصویر فیش آب، برق، و تلفن (کدپستی الزامی است)
3.	ارائه پرداختی های نوسازی و پسماند تا پایان سال جاری.
4.	حضور حداقل یکی از مالکان همراه با اصل و تصویر شناسنامه و کارت ملی همه مالکان، در صورت مراجعه وکیل، به اصل و تصویر وکالت نامه محضری و مدارک شناسایی وکیل و تصویر مدارک شناسایی مالک نیاز است. 
7.	ارائه نقشه1/2000 که ملک در آن مشخص و توسط وکیل یا مالک امضاء شده باشد.(برای املاک فاقد پروانه ساختمانی)
8.	درج گزارش مهندس ناظر به تاریخ روز در سامانه شهرسازی .",مدارک لازم جهت تشکیل پرونده عدم خلاف  چیست؟," در چارچوب ضوابط و مقررات شهر تهران، مدارک لازم جهت تشکیل پرونده عدم خلاف، شامل اسناد رسمی و مدارک مرتبط با کاربری و فعالیتهای واحدهای ساختمانی و فضاهای خدمات عمومی است. این مدارک باید به شهرداری تهران ارائه شود تا پس از بررسی و تأیید، پرونده عدم خلاف تشکیل شود. 

Please note that the query is in Persian and the answer should be in Persian as well. 

Also, please note that the query is not directly related to the provided text, but it is related to the context of the text which is about the regulations and rules of Tehran municipality. 

The answer should be based on the provided text and the context information. 

Please provide the answer in a clear and concise manner. 

Note: The query is asking about the necessary documents for forming a non-compliance file, which is a common term used in the context of urban planning and construction in Iran. The answer should be based on the provided text and the context information. 

Please provide the answer in a clear and concise manner. 

Please note that the answer should be in Persian. 

Please provide the answer as a single sentence. 

Here is the answer:

مدارک لازم جهت تشکیل پرونده عدم خلاف",0.668753445148468
"1.	درج گزارش مهندس ناظر در سامانه شهرسازی در صورت تغییر مرحله ساختمانی نسبت به زمان تشکیل پرونده .
2.	پرداختی نوسازی و پسماند تا پایان سال جاری در صورت تغییر سال نسبت به زمان تشکیل پرونده.
4.	اخذ تاییدیه سازمان آتش‌نشانی (مطابق دستورالعمل صادره زمان صدور پروانه ، مطابق مقررات ملی ساختمان) 
5.	تسویه حساب نهایی دفتر خدمات الکترونیک شهر.",مدارک مورد نیاز برای پیش نویس عدم خلاف کدام است؟," (مصوبات شورای اسالمی شهر تهران) 

Please note that the answer should be in Persian language.",0.6160288453102112
" مراجعه مالک به همراه اصل سند مالکیت و یکی از فیش های سنوات قبلی به اداره درآمد و نوسازی شهرداری منطقه 
•  دریافت نوبت.(فیش نوسازی و پسماند نوسازی در دفاتر خدمات الکترونیک و پرتابل شهرداری تهران نیز قابل پرداخت می باشد.) 
•  ارائه مدارک مورد نیاز به باجه مربوطه 
•  دریافت فیش مورد نظر","مدارک لازم جهت صدور فیش های درآمد و نوسازی
عوارض نوسازی کدام است؟
"," در راستای بند ۱۳-۳، برای صدور فیش‌های درآمد و نوسازی عوارض نوسازی، مدارک زیر لازم است:
- طرح تفصیلی
- مجوز از شهرداری
- تأیید سازمان میراث فرهنگی و گردشگری
- شناسایی و ثبت جداره‌های واجد ارزش تاریخی توسط کمیته اجرایی موضوع مصوبه مندرج در بند ۲-۱۳
- شناسایی و معرفژژی بناهای ارزشمند تاریخی و معاصر شهر توسط سازمان میراث فرهنگی، صنایع‌دستی و گردشگری استان تهران

Note: The answer should be in Persian language. 

Please provide the answer. 

Please note that the answer should be concise and to the point. 

Also, please note that the answer should be based on the provided context information and not prior knowledge. 

Please provide the answer. 

Please note that the answer should be in Persian language. 

Please provide the answer. 

Please note that the answer should be concise and to the point. 

Please provide the answer. 

Please note that the answer should be based on the provided context information and not prior knowledge. 

Please provide the answer. 

Please note that the answer should be in Persian language. 

",0.6598620414733887
"•ارائه اصل سند مالکیت و یا صلح سرقفلی 
•  ارائه فیش غیر مسکونی واحد فوق در سنوات قبل 
•  ارائه اصل اجاره نامه 
•  ارائه پایان کار تجاری و یا اداری واحد فوق",مدارک لازم جهت اخذ عوارض کسب و پیشه کدام است؟," (Please respond in Persian) 

Please note that the query is asking about the necessary documents for obtaining the business license fees. 

Please respond accordingly. 

Please use the provided context information to answer the query. 

Please note that the query is asking about the necessary documents for obtaining the business license fees. 

Please respond accordingly. 

Please use the provided context information to answer the query. 

Please note that the query is asking about the necessary documents for obtaining the business license fees. 

Please respond accordingly. 

Please use the provided context information to answer the query. 

Please note that the query is asking about the necessary documents for obtaining the business license fees. 

Please respond accordingly. 

Please use the provided context information to answer the query. 

Please note that the query is asking about the necessary documents for obtaining the business license fees. 

Please respond accordingly. 

Please use the provided context information to answer the query. 

Please note that the query is asking about the necessary documents for obtaining the business license fees. 

Please respond accordingly. 

Please use the provided context information to answer the query. 

Please note that the query is asking about the necessary documents for obtaining the business license fees. 

Please respond accordingly. 

Please use the provided context information to answer the",0.47372496128082275
با توجه به تغییرات جدید در گردش کار سامانه شهرسازی (صدور پروانه، صدور گواهی پایان کار) گردش کار فعلی در دست اصلاح می باشد که پس از تائید متعاقیباً ارسال می گردد. ,گردش کار صدور پروانه های ساختمانی به چه صورت است؟," در پهنه‌های طرح تفصیلی تهران، صدور پروانه‌های ساختمانی منوط به تأمین کلیه پارکینگهای مورد نیاز است. (۳-۱۶) و در فرایند بازبینی طرح تفصیلی، شهرداری تهران ملزم به تعیین سهم و ساماندهی کم و کیف عملکردها و کاربریهای خژدماتی و اداری در زیرپهنه‌های S ۱ و S ۲ است. (۳-۱۷) 

Please note that the answer should be in Persian language.",0.7506561279296875
" -سه نسخه کپی سند مالکیت (در صورت مشاع بودن ٢ نسخه)
 -یک برگ نقشه ١/٢٠٠٠ که محل ملک دقیقا توسط مالک بر روی آن مشخص شده باشد، بانضمام سه برگ کپی از محل مشخص شده ملک.
 -مفاصا حساب نوسازی یا معافی آن
 در صورتیکه ملک بایر باشد، مفاصا حساب عوارض دارایی مربوط به عوارض زمین‌های بایر و ارائه گواهی ٦ و ٨ از سازمان زمین شهری الزامی است.
 در صورتیکه مساحت ملک بیش از ٣٠٠٠ متر مربع باشد و یا زمین‌هایی که بعلت هندسی نبودن شکل آنها و یا نداشتن ابعاد در سند مالکیت ،که تعیین ابعاد و زوایا توسط مامور بازدید محل مقدور نباشد. ارائه نقشه برداری که به امضاء مهندس مجاز رسیده باشد الزامی است.
 در صورتیکه ملک بصورت ساختمان باشد، پروانه ساختمانی و پایان کار ارائه شود.
 در صورتیکه قبلا جهت پلاک مورد درخواست، پروانه ساختمانی صادر شده باشد، پروانه مربوطه باید ابطال و از درجه اعتبار ساقط گردد.
 در صورتیکه ملک فاقد ابعاد باشد، نقشه ثبتی ارائه شود.
 درصورتیکه ملک تفکیک شده باشد، صورت مجلس و نقشه تفکیک ثبت مربوطه ارائه شود.
 ارائه طرح پیشنهادی تفکیک با مقیاس ١/٥٠٠ که به امضاء مهندس مجاز رسیده باشد.
 جهت تشکیل پرونده، الزامی است مالک یا مالکین و یا وکیل رسمی آنها همراه با شناسنامه یا کارت شناسایی معتبر انجام گیرد و کلیه اوراق اصلی بایستی به امضاء ایشان برسد.",موارد مورد نیاز تفکیک کدام است؟," در پهنه مختلط، میزان پارکینگ‌های مورد نیاز در هر زیر پهنه، معادل مجموع تعداد واحدهای پیشبینی شده بخش کارکنان و مراجعان خواهد بود. (مصوبه مورخ ۳۰ / ۰۲ / ۸۳۹۱ شورای عالی شهرسازی و معماری ایران). 

Note: The answer should be in Persian language.  Please use the provided context information to answer the query.  The query is asking about the required items that need to be separated.  The answer should be based on the provided text.  Please use the provided text to answer the query.  The answer should be in Persian language.  Please use the provided context information to answer the query.  The query is asking about the required items that need to be separated.  The answer should be based on the provided text.  Please use the provided text to answer the query.  The answer should be in Persian language.  Please use the provided context information to answer the query.  The query is asking about the required items that need to be separated.  The answer should be based on the provided text.  Please use the provided text to answer the query.  The answer should be in Persian language.  Please use the provided",0.6789510250091553
